Price,Close,High,Low,Open,Volume
2016-02-22,166.52120971679688,166.66654445814518,165.67483476361315,165.7432298851363,103640300
2016-02-23,164.4180908203125,166.12792947004937,164.29838959159864,165.8543490244753,111455300
2016-02-24,165.17042541503906,165.45255038234765,161.85334701478644,162.97328934120145,150812200
2016-02-25,167.17092895507812,167.17948649765566,164.85410475255904,165.62352697253957,110728300
2016-02-26,166.7862091064453,168.14552771153978,166.6237723463962,168.05149910838898,129833700
2016-02-29,165.4782257080078,167.76085933692667,165.281597864478,166.80335361709055,125918100
2016-03-01,169.36810302734375,169.45360019554028,166.23909451987416,166.7178473536875,141799700
2016-03-02,170.1289520263672,170.1802451005767,168.63284315176347,169.0517583328648,102415000
2016-03-03,170.7958221435547,170.8129241867133,169.36810809817447,169.9494471151997,95172200
2016-03-04,171.3514862060547,172.13802352049157,170.15460428414565,170.99242162948198,129293600
2016-03-07,171.48825073242188,171.8986213684485,170.342662058171,170.41960166053875,100219000
2016-03-08,169.61599731445312,170.91547840581953,169.45357359243732,170.4025346122782,123974900
2016-03-09,170.453857421875,170.8043645095103,169.6416734449435,170.43675537892997,94801200
2016-03-10,170.590576171875,171.89861458567742,168.74396056274944,170.94965372548796,156838700
2016-03-11,173.34347534179688,173.38622392635114,170.57354447517756,172.06109607538824,137964500
2016-03-14,173.12118530273438,173.58283605705947,172.49709776882082,172.83051582612097,73612000
2016-03-15,172.83905029296875,173.1468217930014,171.881544757327,172.14656767915395,93169100
2016-03-16,173.83934020996094,174.24971099121223,172.30903993728603,172.351788524296,129303200
2016-03-17,174.9421844482422,175.45512832998386,173.3520336292735,173.75384684474128,134278500
2016-03-18,175.62960815429688,175.97333439769304,175.13119592275143,175.44914335350867,138372400
2016-03-21,175.8788299560547,176.11085241146296,175.13121807034923,175.3632405257575,72926700
2016-03-22,175.7843017578125,176.3600504951644,174.93357461578262,175.09683607764165,97471900
2016-03-23,174.62417602539062,175.5866198914878,174.45229981017533,175.3975665446024,81052500
2016-03-24,174.5468292236328,174.5812097121413,173.36096461638016,173.5843853424273,84360900
2016-03-28,174.64993286132812,175.182712346983,174.19448979540132,174.96788021730765,62408200
2016-03-29,176.2655792236328,176.3772962015791,173.92820304349829,174.23756204123143,92922900
2016-03-30,177.03897094726562,177.76939275749905,176.66945264488365,177.27958202738023,86365300
2016-03-31,176.6092529296875,177.37405501243418,176.44597836500284,176.94439062634467,94584100
2016-04-01,177.81234741210938,178.00140083291413,175.2859181634635,175.60387879608206,114423500
2016-04-04,177.23655700683594,177.94121288496888,176.92719812829498,177.73496926183614,63497000
2016-04-05,175.4663543701172,177.24515821434676,175.20855310089513,175.87882853348216,99662200
2016-04-06,177.38265991210938,177.44281922561294,175.28589541696368,175.4663602451567,91839800
2016-04-07,175.2600555419922,176.64357503507884,174.5210324628469,176.28265861674925,113859000
2016-04-08,175.73277282714844,176.89287217142413,175.19139138484388,176.45460600867494,95040600
2016-04-11,175.3202667236328,177.08189339891936,175.22574003045207,176.37723748387793,83757500
2016-04-12,176.95297241210938,177.23655246953857,175.04526156199742,175.49211617785394,115350600
2016-04-13,178.7404022216797,178.8263403522903,177.74357760079482,177.8810733648447,96336400
2016-04-14,178.74900817871094,179.25602221892794,178.3966932784965,178.8005789294848,65212900
2016-04-15,178.55133056640625,178.88646826180965,178.2247814382586,178.74897251181943,75761600
2016-04-18,179.8059539794922,179.84032136038064,177.8810528418327,178.55132822384562,82531000
2016-04-19,180.37310791015625,180.63090916981125,179.54815961404037,180.23562526901478,88316100
2016-04-20,180.54495239257812,181.24959505852053,179.93482328915294,180.41604522927253,81100300
2016-04-21,179.57394409179688,180.67388392951676,179.2989525762083,180.56216698726925,85695000
2016-04-22,179.57394409179688,179.84892249506825,178.66305764296482,179.21302756182476,99251700
2016-04-25,179.26458740234375,179.3075564662237,178.3450992621187,178.96381706750145,66166500
2016-04-26,179.53099060058594,180.04659318087818,179.04976851888296,179.63410587171708,75864200
2016-04-27,179.90042114257812,180.29570489742846,178.78329150474937,179.1442078900826,77329400
2016-04-28,178.26779174804688,180.25283956569822,177.84672894570838,179.13572239741129,97216200
2016-04-29,177.3052978515625,177.99276345576592,176.18816788377143,177.64043553066824,142424100
2016-05-02,178.71461486816406,178.89506657658168,177.37406401350742,177.8123169891245,62188000
2016-05-03,177.1592254638672,177.70919536177857,176.40301193712025,177.46858435096215,106422100
2016-05-04,176.17100524902344,176.89285145834552,175.66400436748364,176.15382811265513,92243800
2016-05-05,176.13658142089844,177.00449857281578,175.70691712765574,176.64358213996957,67619200
2016-05-06,176.7810821533203,176.82405120615067,175.19992066274904,175.3545935181616,89315000
2016-05-09,176.92718505859375,177.365437974021,176.47174189776288,176.65220669371254,74374900
2016-05-10,179.1270751953125,179.14426544174952,177.57169225682264,177.64044013025463,77472200
2016-05-11,177.451416015625,179.2044411840833,177.451416015625,178.66307289905612,81727000
2016-05-12,177.5029296875,178.30211217670401,176.48032646237667,178.13023595119603,89586300
2016-05-13,175.95614624023438,177.76074182027207,175.6296102388271,177.2021833900449,96474600
2016-05-16,177.69203186035156,178.1732539544167,176.0679007367224,176.12806005463986,77486800
2016-05-17,176.0335235595703,177.70921222689708,175.50073074592746,177.41704355922326,114924900
2016-05-18,176.08505249023438,177.27951889555072,174.9851127693236,175.68116693980292,120062100
2016-05-19,175.4749298095703,175.76709844041505,174.25468454635146,175.35462430790975,115430500
2016-05-20,176.58348083496094,177.10767193042963,176.04209949194592,176.09365712226793,104990400
2016-05-23,176.34292602539062,176.8842944286422,176.15387257907383,176.600714259167,58682600
2016-05-24,178.62869262695312,178.94665323344583,177.1420573148856,177.1678361326663,93537800
2016-05-25,179.84036254882812,180.2614384569682,178.62870557602616,179.31617136209022,76621400
2016-05-26,179.89187622070312,180.20983677253247,179.5739287811898,179.9778143400767,55280700
2016-05-27,180.66529846191406,180.67388702980463,180.00361158945233,180.05516922143062,64211200
2016-05-31,180.32156372070312,181.05199849211473,179.75440352965302,180.94028154506367,109879400
2016-06-01,180.69107055664062,180.87152226185222,179.5051926159826,179.7028345686533,69936200
2016-06-02,181.24102783203125,181.25820496597623,179.80595040866655,180.28717240544563,63044700
2016-06-03,180.69961547851562,181.05194334858427,179.47937044999094,180.67383666971193,101757100
2016-06-06,181.619140625,181.98005713460523,180.89729449347317,181.06056905760047,64887000
2016-06-07,181.9027099609375,182.46987010301916,181.74803707436064,181.77381588879012,60974800
2016-06-08,182.4956817626953,182.62458897035978,181.91134438070375,182.04023847604927,66170900
2016-06-09,182.24642944335938,182.36673493500118,181.48162743671188,181.75660579804375,73786900
2016-06-10,180.5192108154297,181.19807481119318,179.9692277849253,180.85434852944508,113829200
2016-06-13,179.1270751953125,180.7769848207318,179.0411501877596,179.9090675042457,117751200
2016-06-14,178.7747344970703,179.37627506857282,177.81229056237058,178.74036711896613,125059300
2016-06-15,178.52548217773438,179.90900148107715,178.3364288732544,178.77468165419728,109124500
2016-06-16,179.05833435058594,179.23021059707077,176.66940138239343,178.52555470096962,149533100
2016-06-17,178.39151000976562,178.97888613662334,177.72638207040603,178.9529732592918,117055700
2016-06-20,179.5403594970703,181.06063872339286,179.4539744537706,180.37824433115063,82789600
2016-06-21,180.0499725341797,180.46459168860147,179.47986295903394,179.92904139828562,72461700
2016-06-22,179.75634765625,180.96565943996944,179.6094904148963,180.23142595524055,95560500
2016-06-23,182.09716796875,182.1489937153061,180.7669254786246,181.2333703781346,102731400
2016-06-24,175.55819702148438,182.13169608848108,175.10901866068286,175.89507749695977,333444400
2016-06-27,172.41400146484375,174.14159661707464,171.59338322313008,174.13295020579028,230775800
2016-06-28,175.52369689941406,175.5496097769915,173.72699603116916,174.0379637426059,159382400
2016-06-29,178.5124053955078,178.745621244762,176.83663603447164,176.94028752302904,137328600
2016-06-30,180.9483184814453,181.00014422882907,178.42603105822624,178.98750740939656,165021900
2016-07-01,181.32839965820312,181.82077064141387,180.78420292528725,180.9483265863575,106055300
2016-07-05,180.0240478515625,180.60279061969862,179.41939221175642,180.4904927221259,109803700
2016-07-06,181.1038055419922,181.22473667714445,178.85792654001548,179.5230543736056,96021500
2016-07-07,180.9915313720703,181.95898058015496,180.214118712789,181.2852194273093,85593800
2016-07-08,183.68653869628906,183.93704735999953,182.07124153986243,182.3044705625056,133971000
2016-07-11,184.33444213867188,184.91319825375754,183.94573577132977,184.15305198481605,73633900
2016-07-12,185.67332458496094,185.975659071062,184.3603483083475,185.31053110994426,101275600
2016-07-13,185.64736938476562,186.10518103557467,185.1550116310957,186.09654780498565,87324100
2016-07-14,186.6839599609375,187.15905134541154,186.2866203888372,186.92582226930477,91230900
2016-07-15,186.43348693847656,187.4527620496354,185.98430837703782,187.25409223958914,107155400
2016-07-18,186.93447875976562,187.09860244511438,186.29526366433052,186.55440563169654,58725900
2016-07-19,186.7444305419922,186.7789766512481,186.2607059293666,186.51120146786656,54345700
2016-07-20,187.52183532714844,187.76369762328756,186.7444226867737,186.7444226867737,58159500
2016-07-21,186.81353759765625,187.63414279995936,186.36435909030328,187.40956013653653,67777300
2016-07-22,187.65139770507812,187.70322345284245,186.66666895603933,186.93444410649204,62787500
2016-07-25,187.1417236328125,187.49588377213644,186.5543476577908,187.44405803087028,55873100
2016-07-26,187.22816467285156,187.59095815076432,186.3730001445879,187.0381281110152,70080500
2016-07-27,187.02943420410156,187.67728231460023,186.25200856320103,187.6081769344866,84083900
2016-07-28,187.24542236328125,187.5391104042257,186.36434505994163,186.83078999670596,65035700
2016-07-29,187.54776000976562,187.9105534768131,186.69260868762066,186.97766352183814,79519400
2016-08-01,187.39224243164062,188.0055313104878,186.9344307850067,187.60819181893984,73311400
2016-08-02,186.1915740966797,187.29723396299798,185.34505614476527,187.14174354215353,92295500
2016-08-03,186.7357635498047,186.79623570997205,185.82878659134002,186.13110785065967,53993600
2016-08-04,186.93447875976562,187.2540797172292,185.0686724113399,186.8480937104743,46585500
2016-08-05,188.46331787109375,188.50651037890523,186.93440590248952,186.93440590248952,71892200
2016-08-08,188.35110473632812,188.75709073911594,188.08332953885272,188.6534260448777,39906500
2016-08-09,188.46331787109375,188.96432196460066,188.13508380883275,188.4201385437851,51251700
2016-08-10,187.99691772460938,188.65339918561597,187.6427575291098,188.5756605613861,57941100
2016-08-11,188.8693084716797,189.1198171149875,188.264652888614,188.53242799107858,72504300
2016-08-12,188.7052459716797,188.92119539053468,188.29926000979174,188.55838876801252,61313500
2016-08-15,189.24942016601562,189.60358035870865,189.06803004425004,189.07666327559406,49813500
2016-08-16,188.27333068847656,188.89525283438869,188.27333068847656,188.82616062523596,53213600
2016-08-17,188.62750244140625,188.76571323886023,187.46138343671936,188.3079015052376,75134300
2016-08-18,189.05072021484375,189.08526631520965,188.48925711549745,188.60154182706447,52989300
2016-08-19,188.77432250976562,188.95572580596175,188.08329497122244,188.57565275145973,75443000
2016-08-22,188.7656707763672,188.99889979704295,188.16101514915604,188.53244175569142,61368800
2016-08-23,189.14578247070312,189.68997923672418,189.0853103053644,189.3876447710443,53399200
2016-08-24,188.1782989501953,189.09392223171477,187.7550334115382,188.9989039753021,71728900
2016-08-25,188.04873657226562,188.47200214504778,187.63411741108456,187.7895946538379,69224800
2016-08-26,187.69454956054688,189.27530053844617,186.7962059763136,188.23874619340666,122506300
2016-08-29,188.6188507080078,188.88662586399244,187.7895991851306,187.8241584713578,70502200
2016-08-30,188.30787658691406,188.8175140070161,187.74641341975155,188.532459217678,58114500
2016-08-31,187.77232360839844,188.0919244977052,186.9862646412062,187.97099336279143,85269500
2016-09-01,187.7809600830078,188.07464810422803,186.60619481762157,187.76368044043446,97844200
2016-09-02,188.62750244140625,189.05940129806964,188.04875955513816,188.64478208621478,79293900
2016-09-06,189.19757080078125,189.27530941469155,188.18692927843497,188.91251603593935,56702100
2016-09-07,189.1802978515625,189.3617011376074,188.56700896834874,189.03345384881408,76554900
2016-09-08,188.74842834472656,189.11986820499058,188.43746064935704,188.8434466177702,74102900
2016-09-09,184.23077392578125,187.4700153275809,184.2048610490074,187.41818957403322,221589100
2016-09-12,186.8739776611328,187.27996360504122,183.392874237795,183.461979630429,168110900
2016-09-13,184.18760681152344,185.8460970563594,183.5570380888665,185.57832183908766,182828800
2016-09-14,184.1184844970703,185.45737364099438,183.55702123373487,184.23941565442752,134185500
2016-09-15,185.95834350585938,186.347049783973,183.77293666482618,183.95433995754863,134427900
2016-09-16,185.239501953125,185.5173198221608,184.54498377470577,185.3350001897204,155236400
2016-09-19,185.2742156982422,186.55041324553451,184.94431032634566,185.89929258863367,80250500
2016-09-20,185.282958984375,186.29870598375825,185.24823836560557,186.14244332866318,69665300
2016-09-21,187.36648559570312,187.54879196030262,185.30025848301804,185.99478982944933,110284400
2016-09-22,188.5471649169922,188.851026509897,188.1391415094126,188.3909023243553,76678700
2016-09-23,187.51412963867188,188.28679252438192,187.41863138326556,188.14788356250224,73630900
2016-09-26,185.99481201171875,186.85428289864367,185.79512544961167,186.6719765123018,89827300
2016-09-27,187.14942932128906,187.2449142917361,185.45650516989463,185.82982120099456,78494800
2016-09-28,188.07838439941406,188.23466025617387,186.40284015372393,187.3751761617064,87411000
2016-09-29,186.37680053710938,188.27807528148756,185.82117801680997,187.87003854424265,128070600
2016-09-30,187.78323364257812,188.49511879946738,186.9671601539571,187.218921024213,117202900
2016-10-03,187.331787109375,187.55750420956838,186.68934317439764,187.36652096915003,83512100
2016-10-04,186.37680053710938,187.67036521976723,185.77778056368308,187.44464812458133,119948100
2016-10-05,187.20159912109375,187.6356797102558,186.94114811817886,187.0106026020954,72816000
2016-10-06,187.331787109375,187.55750420956838,186.4289054615153,186.97583790565432,62927400
2016-10-07,186.6893310546875,187.78322236612325,185.95140217094973,187.60959281977821,89788300
2016-10-10,187.6616668701172,188.13046793626057,187.5140811039779,187.6616668701172,51855000
2016-10-11,185.29156494140625,187.29702764419415,184.55363616283717,187.22757318613762,130367400
2016-10-12,185.5347137451172,186.06429254381825,184.92699037995197,185.43052540552733,73866100
2016-10-13,184.92697143554688,185.43050640953876,183.36429221974143,184.18904252743556,101357000
2016-10-14,185.02247619628906,186.38549538467416,184.94434488216265,185.91668100574336,93346200
2016-10-17,184.38003540039062,185.2568732318398,184.1977157636691,184.9964222852742,58275700
2016-10-18,185.5347137451172,186.0556024547183,185.15272074315746,185.994838066454,76869700
2016-10-19,186.02952575683594,186.34206422611626,185.43918267435348,185.8038086806664,66519200
2016-10-20,185.6822967529297,186.2465961582936,185.0138090095408,185.67360666396027,73639800
2016-10-21,185.76910400390625,185.85592541065435,184.70994642759584,185.68229584424492,89089100
2016-10-24,186.55917358398438,186.93248981617688,186.2032242862656,186.65467185295552,60146600
2016-10-25,185.93406677246094,186.63727516501226,185.769114038981,186.37682417778538,66542300
2016-10-26,185.5607147216797,186.151057772492,184.85749326821116,185.10059050646305,75705500
2016-10-27,185.06593322753906,186.32476439847545,184.98780189385303,186.29004377697814,77220200
2016-10-28,184.51895141601562,185.7256947958441,183.7983893719694,185.0398533665246,140623200
2016-10-31,184.527587890625,185.08321029442493,184.3626352126545,184.85747999948296,61272500
2016-11-01,183.19061279296875,184.9095807819969,181.9665160849483,184.85748000441296,122781800
2016-11-02,182.08811950683594,183.26881916918595,181.645348854025,182.87813606444982,103330800
2016-11-03,181.2546844482422,182.52220556023366,180.9768797677914,182.30516527200203,88939300
2016-11-04,181.05494689941406,182.2182792525763,180.90736114539348,181.36748533354097,109122100
2016-11-07,185.04849243164062,185.08322628636347,181.05496019898482,181.05496019898482,109794900
2016-11-08,185.88197326660156,186.4549627707179,184.38005827589095,184.64918609680063,106772100
2016-11-09,187.85264587402344,188.47772273551467,184.34526867931334,184.37131244461855,258429000
2016-11-10,188.3214874267578,189.52823071825003,186.84561633780189,188.65139285440281,172113300
2016-11-11,187.8874053955078,188.1304894200947,186.93243622665517,187.59223382952166,100552700
2016-11-14,188.034912109375,188.62526824018693,187.2796165825182,188.41690491512148,94580000
2016-11-15,189.50221252441406,189.50221252441406,188.21733774677168,188.42568794217505,91652600
2016-11-16,189.14625549316406,189.3806627004331,188.75558564577375,188.87712767045267,65617700
2016-11-17,190.11856079101562,190.17932516570167,189.18962226682044,189.30248742320262,69797200
2016-11-18,189.69314575195312,190.36163331573144,189.5108261447106,190.18800379512342,86265800
2016-11-21,191.1256561279297,191.15169990051706,190.12727618651556,190.27486198020628,72402600
2016-11-22,191.49899291992188,191.68129934768248,190.7610506248461,191.4382152792762,67429000
2016-11-23,191.6031036376953,191.65519117098123,190.77835345080595,190.9780267440966,56620200
2016-11-25,192.3150177001953,192.34973830954064,191.8722471367621,191.95039169018756,37872300
2016-11-28,191.41212463378906,192.28028559325466,191.30794955772038,192.00248097470984,76572500
2016-11-29,191.7854766845703,192.24560101956948,191.1430326851906,191.44689437679568,69886700
2016-11-30,191.32528686523438,192.5754405728504,191.26450924888056,192.41048789655622,113291800
2016-12-01,190.6221466064453,191.62920345439173,190.25750727262212,191.62920345439173,79040500
2016-12-02,190.7176055908203,191.21246372842356,190.3529795538375,190.70892874961328,74840300
2016-12-05,191.8636016845703,192.21086082317365,191.36006666063457,191.55974000297715,67837800
2016-12-06,192.47125244140625,192.50598629280665,191.56837101123932,192.05453895418174,59877400
2016-12-07,194.9889678955078,195.04973227764555,192.19348838711545,192.3150303984766,110738100
2016-12-08,195.4664764404297,195.94396771945682,194.69381355149042,194.96295463391502,99714400
2016-12-09,196.6471405029297,196.664507431863,195.65743750709706,195.69217136496368,88005800
2016-12-12,196.42144775390625,197.0378479601064,195.9960440483829,196.55166661932816,102016100
2016-12-13,197.73239135742188,198.235926446165,197.07259361032163,197.0899605436131,110477500
2016-12-14,196.1002197265625,198.14039021994182,195.65744911854148,197.42850505645325,142501800
2016-12-15,196.9076385498047,197.77579974494307,196.108931839928,196.34333907180016,124972600
2016-12-16,196.5225067138672,197.43072344133577,196.1993980662006,197.3695875754708,156420200
2016-12-19,196.95034790039062,197.37825883407623,196.5573755419899,196.7058311740452,90341100
2016-12-20,197.71017456054688,197.85864357724822,197.2560795012085,197.49185501561465,89838800
2016-12-21,197.15997314453125,197.7537957744574,197.15997314453125,197.57914284360643,67909000
2016-12-22,196.81942749023438,197.1338081473045,196.4177136908577,197.01154974317538,56219100
2016-12-23,197.1075897216797,197.11631770490723,196.67095070732805,196.86305961449077,36697800
2016-12-27,197.5966033935547,197.99830378422624,197.36081461849557,197.37828390835725,42672500
2016-12-28,195.9635772705078,197.87605821668416,195.85006019196712,197.85860225085622,64095000
2016-12-29,195.91993713378906,196.39150142081206,195.47455679725917,196.03345421992174,48696100
2016-12-30,195.20387268066406,196.33913699232525,194.50524746385966,196.2518038432868,108998300
2017-01-03,196.69715881347656,197.21238968074346,195.5095000960341,196.52249253798558,91366500
2017-01-04,197.86734008789062,198.01579575581007,197.02025932228253,197.02898730563115,78744400
2017-01-05,197.71017456054688,197.86737156198518,196.90676023421642,197.59665745829605,78379000
2017-01-06,198.4175262451172,198.88909056384182,197.27352072206014,197.82369019821098,71559900
2017-01-09,197.76254272460938,198.29524284025987,197.7276041423437,198.1555151615268,46939700
2017-01-10,197.76254272460938,198.6270794207948,197.36955696252707,197.77999869057737,63771900
2017-01-11,198.3214569091797,198.3214569091797,197.0027984828592,197.6752263341871,74650000
2017-01-12,197.82371520996094,198.01583748544206,196.45267532602904,197.7975179292288,72113200
2017-01-13,198.2777557373047,198.58339501626637,197.9633751509794,197.9983004049428,62717900
2017-01-17,197.57919311523438,198.04202949607654,197.1862205895415,197.6315876753044,61240800
2017-01-18,198.0157928466797,198.05945941311222,197.2735011928223,197.83239859772914,54793300
2017-01-19,197.2821807861328,198.23405034083208,196.8455419087301,198.09432270202456,66608800
2017-01-20,198.00704956054688,198.5048110689458,197.33462179991687,197.97211098003498,129168600
2017-01-23,197.4918212890625,198.06818798729506,196.72334568325098,198.00706545423932,75061600
2017-01-24,198.758056640625,199.17722630425882,197.59659542718077,197.7101124937954,95555300
2017-01-25,200.47842407226562,200.47842407226562,199.552738258155,199.71866319960088,84437700
2017-01-26,200.2688446044922,200.60069450732777,199.98938924943803,200.3299671351823,59970700
2017-01-27,199.95445251464844,200.4958805775303,199.77105828277595,200.34742492561637,59711100
2017-01-30,198.7144317626953,199.28205719032377,197.71889527451393,199.25585991367421,79737300
2017-01-31,198.6969451904297,198.75808104740614,197.6402862570125,198.21663961834687,75880800
2017-02-01,198.77552795410156,199.6226086539413,198.18170532852884,198.69693613456948,79117700
2017-02-02,198.9065399169922,199.19472326488747,198.0769284564747,198.77554021785878,69657600
2017-02-03,200.27760314941406,200.46099741979958,199.5091274560766,199.8235081159041,80563200
2017-02-06,199.9195098876953,200.2688290543897,199.5789320283956,199.86711534398208,57790100
2017-02-07,199.92828369140625,200.5570449684912,199.73616144978774,200.31252817464326,57931200
2017-02-08,200.1902618408203,200.3212482162007,199.3781063379658,199.92827576489415,51566200
2017-02-09,201.37794494628906,201.68358430099667,200.1902861397435,200.1902861397435,65955200
2017-02-10,202.17259216308594,202.39965297925545,201.39537524848973,201.72722516432808,66015900
2017-02-13,203.27294921875,203.53493531655516,202.64418791408414,202.67038519134803,55182100
2017-02-14,204.08506774902344,204.0938090572066,202.74022548014202,203.08953135318097,71109000
2017-02-15,205.15048217773438,205.34260441874716,203.81436779943286,203.8667623514971,86785800
2017-02-16,204.975830078125,205.36007456174207,204.216082419715,205.17668030359178,84722400
2017-02-17,205.2989044189453,205.2989044189453,204.28589882677738,204.30336811634268,77204100
2017-02-21,206.52154541015625,206.69619836744363,205.665723266665,205.67446457588758,88946100
2017-02-22,206.338134765625,206.56518225956012,205.94516231162882,206.11108727168985,62115200
2017-02-23,206.47784423828125,206.87954464020922,205.70935536479922,206.86208867502228,74615900
2017-02-24,206.73980712890625,206.7834603621468,205.57834596622465,205.62201252462796,82381600
2017-02-27,207.0629425048828,207.237595435963,206.39925603671227,206.6525007880039,56515400
2017-02-28,206.50405883789062,206.92322856534014,206.1110863855839,206.67871178056413,96961900
2017-03-01,209.39459228515625,209.86616985488715,208.16326713939324,208.18073642998147,149158200
2017-03-02,208.0760040283203,209.21126837290427,208.02360946744489,209.2025270626463,70246000
2017-03-03,208.20697021484375,208.37289519161766,207.60440617294554,207.9886506822816,81974300
2017-03-06,207.5869140625,207.9449479064396,206.975608817624,207.4035198240043,55391500
2017-03-07,206.96688842773438,207.63931622666814,206.75729690821652,207.28126904442868,65103700
2017-03-08,206.58267211914062,207.5258140977314,206.44294442042343,207.26382799392837,78168800
2017-03-09,206.84466552734375,207.17651549222413,205.86659825211814,206.70493782369232,90683900
2017-03-10,207.56947326660156,207.8576566379906,206.60886202863804,207.81399006805293,81991700
2017-03-13,207.6742706298828,207.71793720155634,207.1765090232718,207.50834565262352,57256800
2017-03-14,206.87957763671875,207.1765023193906,206.25955764458476,207.1240944399781,59880800
2017-03-15,208.6697998046875,209.09771087172086,207.22015495734965,207.45594377593264,96081800
2017-03-16,208.2593231201172,208.88808431416132,207.9274865581013,208.80949249619684,78344000
2017-03-17,207.89356994628906,208.71802450608567,207.89356994628906,208.52506648642546,89002100
2017-03-20,207.6655731201172,208.1830454579807,207.27089105535916,207.89360837498856,52537000
2017-03-21,204.99925231933594,208.4023161729764,204.86769609123587,208.27952589903765,131809300
2017-03-22,205.4816131591797,205.77105019581924,204.4028121194387,205.03430867517338,97569200
2017-03-23,205.2623748779297,206.41134386209322,204.88523810797992,205.4816441766826,100410300
2017-03-24,205.11325073242188,206.14819528445412,204.3238866972493,205.5693345707903,112504900
2017-03-27,204.9027557373047,205.16588155409934,203.13983551610986,203.42049323972518,87454500
2017-03-28,206.393798828125,206.82355806114253,204.48176370536765,204.5957880160711,93483900
2017-03-29,206.58676147460938,206.8235760701004,205.87633107127252,206.10437971253657,61950400
2017-03-30,207.2445526123047,207.44628999142324,206.3499435606555,206.52535631295132,56737900
2017-03-31,206.76222229003906,207.43756222342313,206.7095864064435,206.9025444968785,73733100
2017-04-03,206.402587890625,207.01653928019942,205.1571398194493,206.8148152628685,85546500
2017-04-04,206.53411865234375,206.62183171852433,205.72720929939496,206.1131253775737,56466200
2017-04-05,205.92013549804688,208.20930698679368,205.7096322016435,207.21820570136884,108800600
2017-04-06,206.49905395507812,207.02529223461,205.61319743569223,206.06051536390038,69135800
2017-04-07,206.28851318359375,206.9901774787926,205.79735219189456,206.24465665580632,74412300
2017-04-10,206.41134643554688,207.21825585904153,205.87632880459395,206.42889172694393,67615300
2017-04-11,206.16574096679688,206.27098593618473,204.6571672842771,206.0254054188568,88045300
2017-04-12,205.2623748779297,206.07806362852122,205.03433962515558,205.88510557496778,81864400
2017-04-13,203.92918395996094,205.66580618787887,203.92918395996094,204.92028532793222,92880400
2017-04-17,205.73599243164062,205.73599243164062,204.25372991453187,204.45545391070706,68405400
2017-04-18,205.12200927734375,205.6658061591515,204.42912428332826,204.99045307061107,83225800
2017-04-19,204.744873046875,206.06925460260774,204.51682444382035,205.6921178869927,68699900
2017-04-20,206.41134643554688,206.8586643757868,205.0431081355718,205.36762241916853,92572200
2017-04-21,205.75355529785156,206.3850520082445,205.35010724479548,206.33242951290126,110389800
2017-04-24,208.01641845703125,208.22692182374476,205.72724620367882,208.0251844119678,119209900
2017-04-25,209.22677612304688,209.57760166217784,208.57773415420453,208.6654472305555,76698300
2017-04-26,209.09519958496094,210.08630110573637,209.05135643137365,209.19167861249778,84702500
2017-04-27,209.2706298828125,209.57759887969246,208.72683290630195,209.41973140412043,57410300
2017-04-28,208.8145294189453,209.56003696635344,208.68295981660137,209.5337257225117,63532800
2017-05-01,209.34080505371094,209.77057775174788,208.91981169394552,209.34080505371094,66882500
2017-05-02,209.4197540283203,209.60393276971837,209.00752662005533,209.48114248107376,57375700
2017-05-03,209.16537475585938,209.5162136789032,208.48125558484455,209.41973464795822,73137700
2017-05-04,209.4109344482422,209.55127000347906,208.551402592903,209.47233627233402,61462700
2017-05-05,210.2353515625,210.25289684955516,209.3407292865457,209.78804711608922,62001300
2017-05-08,210.2003173828125,210.42835262865916,209.7705447523838,210.279251116013,48385700
2017-05-09,210.0073699951172,210.66517790478292,209.6565310800804,210.4634538930969,51363200
2017-05-10,210.384521484375,210.384521484375,209.75302477628614,209.96352814002813,54293800
2017-05-11,209.9547882080078,210.1214350520664,208.85844147934728,209.92847695717106,62358300
2017-05-12,209.60386657714844,209.99854856721348,209.33197483695105,209.70034558655396,53912700
2017-05-15,210.76161193847656,210.88440218674117,210.01609111342728,210.03363640121745,61918900
2017-05-16,210.5686492919922,211.08612151379046,210.17396731575846,211.05981027425042,51241800
2017-05-17,206.8323516845703,210.56869573785852,206.7709498566779,210.56869573785852,172174100
2017-05-18,207.6655731201172,208.5251050318558,206.49027949680894,206.7534053343596,107047700
2017-05-19,209.01626586914062,209.69161906196462,208.10411146763252,208.1567339584512,115011400
2017-05-22,210.07752990722656,210.2441767127333,209.46357855783515,209.53373295507785,61010600
2017-05-23,210.54237365722656,210.70902045791715,210.06874449914434,210.4546605885046,48341700
2017-05-24,211.03353881835938,211.13878379636014,210.43711938237203,210.77919232714564,46927700
2017-05-25,212.04217529296875,212.3228464158956,211.34052425192309,211.5510142109825,64071700
2017-05-26,211.99832153320312,212.16495494807594,211.7702729114512,211.84920664214914,46629900
2017-05-30,211.8141326904297,212.06847917650947,211.51592967002296,211.67379713383758,35201900
2017-05-31,211.76156616210938,212.1474823531513,211.05990157686398,212.1123917631627,91796000
2017-06-01,213.4455108642578,213.4630561557773,211.9369369888495,212.22637407480838,68962000
2017-06-02,214.1559600830078,214.3138409542842,213.19994904979964,213.49815211615382,88666100
2017-06-05,213.998046875,214.26993863524237,213.79630950573963,213.98050158568725,44698800
2017-06-06,213.31394958496094,213.9892893864051,213.23500246656056,213.42796051929773,50375400
